latitude,longitude,speed
13.728297431919982,80.22968859900622,30.714557275973327
13.772604179298147,80.29103946302558,77.31258761265212
13.771804088121456,80.29072273710514,1.4584424029738141
13.771814767531954,80.29072899426546,24.43909187192827
13.772219145329098,80.2903422918832,1.2184316310276444
13.772202837689155,80.29067661185842,15.8664687772261
13.771508869293992,80.29166878767651,36.26416901814229
13.77110513959826,80.29077244753928,30.58316656880728
13.77036638110454,80.28994968185225,49.16324160082432
13.81980118373286,80.33586538591786,98.0327797664552
13.83547217417279,80.37705796849157,44.878390829605294
13.834872673009537,80.3772261911436,8.678906604605679
13.834724052127642,80.37634325026183,26.136732633036214
13.833773696021149,80.3762162010201,13.672382238251412
13.833965812801356,80.37621171565672,6.851559643679172
13.833986332978212,80.37694911509934,42.987359338012546
13.883766345812873,80.40366307747543,59.06346877577271
13.884413976036727,80.40353101779097,28.977140700001858
13.884215916456172,80.40322001738892,36.20403893089696
13.883695421319166,80.40254774466902,17.738722452238125
13.883427685624653,80.40227157644773,29.459865002170616
13.883598222363913,80.40185116514989,39.109635426718306
13.93115469428707,80.45931441339455,65.71834361543847
13.931982002932426,80.46014568968654,1.2366158938908745
13.931556580446205,80.4605849932886,31.10334121396608
13.93132145595618,80.46077599459315,18.128342916341822
13.931942405732793,80.46170416793241,20.734673427568577
13.93285843040987,80.46210820264973,30.777406766248127
13.933294789248162,80.46209725771476,0.47910725279400324
13.932752974375362,80.46261086448867,46.29095445726507
13.93201031051966,80.46181619632586,2.493816432670476
13.93291660492528,80.46184753339503,19.30789434326835
13.953071691299671,80.51469205408061,47.882862519795225
13.953614546734462,80.51424130288201,38.02953111439544
13.953307232865836,80.51408049109305,1.4544533413854754
13.952755873035693,80.51501459846453,31.047700257000315
13.965146585542064,80.56277013146985,81.16106148861971
13.96425265353714,80.56375946114964,35.73264908465557
14.010610956778159,80.60816054549043,90.1005376974686
14.020945292888282,80.66765733062117,6.566541583124941
14.021173189499333,80.66800071463359,20.855186329047047
14.021454691291874,80.66783987754293,33.470293838512994
14.021679441768413,80.66840482380827,21.802532555683722
14.021974119778989,80.66774477021467,22.171644534952446
14.022231969846896,80.66731923738422,33.719202437679854
14.021922919246991,80.66754933551717,44.48534391098092
14.021551561189732,80.66808500596072,47.74569518651413
14.059824354769926,80.7326163624635,95.12780263513794
14.059068237095795,80.7331571388108,35.83531732453124
14.059676934574924,80.73355670290738,12.422791118827936
14.07666786634751,80.75284960864336,6.8945687819686245
14.11713444702283,80.78917015203677,52.04991998671017
14.117649675161912,80.78880959738709,38.03770801654513
14.117840164524312,80.78899328622441,36.86119007994409
14.155480873176888,80.81273583798585,83.27121620875049
14.156100685942436,80.81275638239508,23.960541433315218
14.198340527653357,80.87972075539238,55.083165068681225
14.198732550463154,80.87893391115865,20.95627957636459
14.233864439229148,80.90648123426699,52.22325218995797
14.255765181560548,80.95434217350183,8.749686338028928
14.29981644880869,80.97120455726395,40.44134689409603
14.330598724860975,81.01882548140215,21.55636479934341
14.331468561893935,81.01895735779956,6.356105211467916
14.330676843548135,81.01815943942522,38.94151225293253
14.33098765734345,81.01744390608027,0.3473580002779697
14.330634657351897,81.01801587142089,21.290318148747495
14.331116674082645,81.01774060086701,35.517706821872096
14.332103032008343,81.01730411800861,33.79919217426279
14.33135294643425,81.01746110803718,45.489885644183786
14.332124862774792,81.01812875582738,38.4804492333085
14.331195803449846,81.01902746476983,35.67921927104338
14.332000943037897,81.01949761647988,39.45416395977636
14.331683391852494,81.02023165634962,41.35043091143819
14.331562158207271,81.0197576732946,6.088540114233066
14.348573146312033,81.04791289533235,46.922721782911935
14.34938866318407,81.04816060377397,19.427302300614496
14.349401167358714,81.04822938778396,3.1889075327774186
14.348441625077859,81.04809749401662,34.55666505663614
14.392313727616996,81.0932864914476,45.11961150637569
14.391694813360365,81.09295019950005,4.404479288312996
14.39107595289334,81.09282531035852,2.080980624670831
14.390450507517086,81.0938179484425,28.30653121661993
14.389656578656593,81.09420246366838,28.41361430869977
14.390141665936918,81.09407157738761,13.95477778389268
14.390185027572008,81.09378551034725,28.684105711569984
14.390112990354254,81.09355277962024,46.0975203023232
14.390791812218845,81.09358892213619,34.65363371055357
14.391676424395376,81.09329753479128,4.843436999269491
14.391076050363296,81.09291373128119,0.05686901068333028
14.390474796043145,81.09303248954035,27.05892802638794
14.390832114629484,81.09390686834797,1.3571510757852734
14.438468293671946,81.15995158246656,21.10258234854625
14.47940878717416,81.17684442856726,61.87078894230399
14.480378137684703,81.17646074059066,9.25829001591842
14.513081335398478,81.21678533723274,12.56115547761667
14.56223751582791,81.24304527919897,74.34677374699451
14.562531301704874,81.24377401410636,32.0519052048634
14.562415568890144,81.24325484995188,45.221191572250504
14.561984209194609,81.24400759921336,32.801094074374014
14.562939954074883,81.24367881150475,35.54122000573196
14.562682082738354,81.24434662555882,11.778479207994808
14.61040546700344,81.27095381283603,85.17222600461561
14.610088893359002,81.27116948369863,17.454585732936206
14.609386575285939,81.27143228427224,18.506031808131628
14.609083521710042,81.2720741232805,0.043778075171779784
14.60988744152176,81.27206204371657,10.341385494552934
14.656419166027922,81.33268700506297,19.309728652527557
14.65624679726542,81.33347594323716,4.623419528147677
14.65690278405641,81.33311226888036,20.62599058432512
14.656407612840859,81.33361481652584,17.47249888006096
14.656251258320227,81.33332860608392,14.592545415693515
14.655274967722418,81.33237897685333,40.21698329063169
14.684777029196418,81.35658280411089,42.622155205082514
14.685748579398306,81.35638171421715,35.85300699368821
14.685149536955027,81.35590736539324,23.967756279518778
14.684753445331843,81.35626467286546,13.815458626244236
14.705973915249071,81.38114650839904,86.48471326167476
14.706511155060484,81.38212949618526,42.82753328364412
14.706109923683417,81.3828042513026,38.23517340264206
14.705734395330582,81.38245120279129,47.539889272957964
14.726216240535338,81.41667975262848,56.977451144178545
14.726329806333675,81.41626136459274,47.02957060516621
14.72646637887259,81.41692688827587,33.79081276327741
14.753566934437627,81.45252361656827,69.73474643757787
14.752853094669193,81.45297002615581,20.99276268062616
14.752627096535624,81.45314956229524,40.0149772025971
14.794274743549122,81.51312555950572,19.249476254194843
14.794816501431411,81.51329891677396,28.83023842330474
14.794319063812583,81.51267493776537,47.23793932326794
14.793412086141338,81.51350822885657,28.887230863038273
14.793294154620497,81.51446583661105,46.15499947492873
14.827820051394292,81.5668333187694,53.332148265687785
14.827830312053457,81.5668920177824,23.504886840134194
14.82736263325668,81.5678539253704,16.509201455029153
14.827328312653108,81.56766973868216,23.688887595391066
14.827698890486019,81.56776633264971,47.12766520030501
14.827860925946228,81.56813890654257,14.225640268011508
14.86892643573795,81.62122476122072,60.974774462859806
14.90815830309111,81.68258430424787,47.35564066447958
14.909015094061033,81.6818110614252,40.54561629394664
14.935202866644596,81.71384913237658,4.903729767428445
14.935372259986188,81.71420153796916,27.22810398223803
14.93479173917192,81.71405992686273,33.7095899099558
14.934268734040739,81.71425148660889,19.603198668947954
14.934135647847853,81.71343093120728,11.64722751453367
14.93361991595551,81.71318733009417,16.578320764275983
14.93323778980997,81.71329016397927,43.30252843526999
14.979961215127844,81.75120254450441,48.59358084019168
14.980222064248792,81.75170186511097,40.62738316183128
14.979732547019939,81.75266536423317,36.09734119384157
14.980410544926563,81.75316736840966,39.785394779619196
14.9802488168535,81.75375726509851,37.56997457690938
15.005748677052507,81.80964317124288,81.06756748316586
15.005095277276238,81.80962226173368,24.477939375413115
15.036521393678447,81.86909899608642,41.023695688046224
15.036141368667133,81.86835326046823,15.530798726393396
15.067269368677035,81.9172262079182,16.66999525578866
15.11106045259619,81.94451867778405,57.283397999437
15.110693947347707,81.94520932173143,31.496279406822307
15.110083877042058,81.94543040197614,48.79989630103036
15.111052309482858,81.94544992103438,5.99579413542255
15.110694774109183,81.94492375127709,4.9191943534883205
15.110261580766947,81.94509868587303,43.4092102966776
15.110214835030979,81.9450760168139,7.057875245243545
15.153664255990318,81.9831646353018,6.5466513546107326
15.154094694471116,81.9832007570244,44.47355865724048
15.195278809741206,82.02032481469763,48.18523577268684
15.19574949811781,82.01945643851029,33.162525337135214
15.19669319492109,82.01903011361586,38.305499345215296
15.196237779457029,82.01936579365983,28.87307663821787
15.196561487382047,82.01994067947702,28.28665151210959
15.196637389796903,82.01944270237789,10.197981796235906
15.196406109556591,82.01857451068139,13.781689711208077
15.195868321257429,82.01762099900654,28.542525540273616
15.195788514503654,82.01684917975993,45.5984235757816
15.19569780034053,82.01589124790247,42.976877392173456
15.194937986989183,82.01637742414314,31.000138241850266
15.207750626498052,82.03026862695752,11.577585879095754
15.206869688923023,82.03022094998914,38.235656530434056
15.207394793698493,82.03043911010353,43.68411505409259
15.206869759816694,82.0303128066773,47.828445703990354
15.207009927853624,82.02940942933706,0.5526602777631395
15.207140926776232,82.02935941451683,13.084751554562551
15.223715428029033,82.0920386812077,24.781351657662455
15.223281830929222,82.0920657552235,19.68255239070008
15.22279304948546,82.09266319741364,2.8171525084869864
15.239810217136878,82.11505948959241,38.842926646793295
15.238822101080949,82.11508753044842,28.678986843918803
15.239676005249608,82.11527254129976,27.183301096287305
15.23892903806901,82.11530328754009,26.011754046783253
15.238162819687219,82.11508978399492,30.407874915353545
15.238209840737195,82.11514413295754,16.04406204901869
15.28210097861037,82.17751552168653,63.18467412527306
15.282487212502467,82.17833335927914,42.55580172688819
15.313538647111914,82.22224855708863,20.052787764513813
15.351480180327666,82.24284460825437,26.06675586019318
15.381005575695761,82.28634547515657,62.83532176358566
15.405063408020713,82.33831032246388,59.649668017361016
15.405834205230482,82.33782022611132,21.11607843753815
15.406742073858098,82.33835437494223,20.662588341478333
15.407723804921002,82.33932696886302,37.51124668856344
15.407134813237157,82.33837595513486,35.234859513949175
15.408027191124512,82.3381619824165,34.68727698560588
15.445841885715414,82.37793420095991,94.94315523982327
15.461306375348153,82.42241685095628,41.566340314602655
15.462001619643402,82.42335325074703,17.619969325650548
15.4620710154701,82.42286036586788,1.792576597860418
15.462107678738235,82.42385440197319,39.433756610387746
15.496211177752146,82.46298647595097,13.557536060939434
15.495388356008466,82.46298885837503,8.798679715357743
15.494449503046859,82.46336500966811,7.682472128189522
15.494149125661199,82.46406316970375,47.6253943825827
