latitude,longitude,speed
12.971759171833911,77.59454543126172,26.578941774353606
12.972021665820325,77.59430328176174,24.198334453205362
12.972593030523372,77.59418452395886,16.92119410736597
12.970686224619854,77.593755135407,21.229415600077857
12.975086312182048,77.5722035025672,54.79925542468795
12.955436091166787,77.60823499084196,123.99438566886094
12.971863854939528,77.59397683349897,5.895317027849675
12.97204288817789,77.59385269522932,15.113164227272092
12.972269259892787,77.59511163637862,28.61646879720515
12.970612757272638,77.59449335964311,37.33638352253446
12.970976406038998,77.59441801670725,38.009415473935356
12.970652768423857,77.5953439316888,12.54818148366957
12.97068106953373,77.5936929217151,14.471613148027767
12.971037631762316,77.59521855421438,49.225444342650135
12.971444387733023,77.59423467397731,17.52709006344032
12.971603472322698,77.59458000375196,16.901938566267123
12.97149608336489,77.59436356743215,5.34231112177544
12.971984714195285,77.59423652644261,44.895084430583346
13.011616938749368,77.53409566231642,51.65307762913682
12.97060517566052,77.59517703243473,31.61643805550302
13.006439136244062,77.54801266089513,56.75457227722422
12.977336390431004,77.5988968177609,125.57278803139103
12.971801794583445,77.59526444058929,24.164895611011016
12.972354389355266,77.5936457708904,7.904916916554203
12.97061461212864,77.59551333326702,20.418038160363245
12.970861774572002,77.59375541389684,33.98725745765449
12.971727192667982,77.59479972050524,19.899194783054195
12.971238619406154,77.59453002356777,32.851004487514004
12.972311325452688,77.5938977363982,37.907286137477755
12.972160931508506,77.59481990719992,18.625064192693003
12.971383210226696,77.59481490021751,18.82644415977766
12.970621139849827,77.5950117517441,41.729930869336926
12.972597868521897,77.59525657537588,34.56439601984418
12.970807018869078,77.59425546960546,23.32601212551898
12.971155798693067,77.59518132393819,45.507146982669006
12.970882928388162,77.59525743842103,12.128247814777577
12.972132777215565,77.59437184391562,41.59409551201352
12.971103628600117,77.59504834610134,7.130581445659575
12.971685649402243,77.59535530258826,19.30620403397907
12.987199080242073,77.65163049103565,54.13957482974509
12.971892514645347,77.59494747794803,19.842074851734623
12.9706016992763,77.5938023333566,47.878475092626736
12.971519623505506,77.59362692378465,28.639120115672362
12.972230448246144,77.59435053376912,29.887608915113866
12.972399259637706,77.59403071198865,20.358863832212474
12.972104364046045,77.59451832540603,34.805042768308915
12.971431271210808,77.59526040654616,15.204651669906514
12.956675886136273,77.58596807738046,125.44134598625322
12.970983504655862,77.59371766189952,11.99503048535318
12.954581163254021,77.56359322613366,68.64359524081313
12.971342828573217,77.59495527516461,31.93331599971319
12.97807910765591,77.60797474199994,54.65635659822739
12.9712112047687,77.59499375345686,44.711133231722954
12.983956214072471,77.53300766834941,58.35641547457891
12.968634981882202,77.59124392432737,131.42835483385636
12.95700673079291,77.59545232439473,122.86976026901145
13.008645591267875,77.52748526609435,55.38489146183117
12.97094633563737,77.59396640669726,17.122355627398335
12.972397287183425,77.59522384676725,21.84906691911378
12.970954469496627,77.59548839541092,23.746675586952882
12.972439061013567,77.5953965058297,44.45595314607935
12.970798672503836,77.59509258753437,34.03082082192199
12.961466678651941,77.55684057351581,55.24430964367769
12.975079655727681,77.60224309830261,64.95313704039839
12.971061199561548,77.59395620943948,34.452126858944496
12.971367538663495,77.59549764044256,42.02502771692358
12.971783494168589,77.59429106193585,18.8713063429543
12.972187110305711,77.59478588966664,11.773851111670037
13.017044500764323,77.55482033234598,1.7653215915216913
12.971487489688021,77.5937957867712,42.178333778715995
12.971639111132907,77.59531517812096,36.13210523052104
12.971984626651436,77.59409440536879,26.72997323954986
12.92227115881716,77.60537005469003,68.50860929422515
12.971751655437881,77.59476914629963,35.75039264398927
12.972176381039182,77.59470431327632,22.27108878254544
12.971932978500012,77.59418658427732,34.851158901525444
12.971756055990724,77.59551528492784,38.51463295192512
12.970676812997423,77.59467311172844,40.973739177165506
12.971992971784275,77.59399113876007,13.66989694970723
12.972212099094532,77.595473334813,12.375320615586503
12.971294579477382,77.59404427206726,47.91140081660658
12.971644998124413,77.59371343474122,6.271504085057644
12.971656201254698,77.59427025747235,42.713040176384986
12.972224783689034,77.59463666424396,10.416340699149712
12.97190073370946,77.59417311308131,49.31257378375808
12.972309242587214,77.59492056237289,17.084997383750437
12.97147182830175,77.59403714552997,17.77078030609191
12.971296828893399,77.59519831107707,31.84100771156507
12.936028269121222,77.56187206101922,58.187251551925854
12.971064334856472,77.59504931826913,27.622189649776693
12.972039654820525,77.59361152691817,46.573370190534185
12.971110864656486,77.5937579882726,35.85464001357123
12.971685043832291,77.59488884419164,39.03069438826363
12.971482169038307,77.59470276813983,49.09416508757185
12.970836133905253,77.59510050089654,44.31264297347514
12.971021919142522,77.59527565840227,43.68203314147414
12.937147555109755,77.56684096654179,60.49575047798096
12.971334878456222,77.5941283159166,33.91500288619089
12.971943546445486,77.59479886260003,20.939653299977216
12.971938756562881,77.59508171969553,9.998063920174602
12.971663641760601,77.59538058799933,7.261097616610469
12.972158785061962,77.59457843988386,31.714283622649816
12.971365336752257,77.59511566611951,16.394525786532512
12.972068887723378,77.59428710482908,25.06586334233491
12.971214402132336,77.59415575808787,42.384141458145024
13.011409650328275,77.63141140498273,60.002127847972666
12.970619351499689,77.59479256450284,34.223777907949895
12.971347363961698,77.59525108054314,44.57927879412108
12.979832092098333,77.65626080274892,63.570098109766725
12.9719369949627,77.5951503001657,24.518705258024944
12.97105236807185,77.59502476690461,48.41326388098319
12.971279092722755,77.59369519199295,10.47070759445829
12.971793265997855,77.59426776733058,36.29081681459168
12.971738642566573,77.59523894205329,15.21702571137076
12.971430406061858,77.5939960486401,28.411923448040405
12.971620726625002,77.59425209037788,7.312932887849498
12.971358576473598,77.59434695616893,18.20570321395912
12.972453766793832,77.59444063939041,49.60384451153456
12.970922401125595,77.59557974934255,33.9577934119885
12.97232683013532,77.59474511172598,20.348707261224884
12.971123037219254,77.59540861908026,30.380604133478432
12.971296502860476,77.59536814066371,46.30917837248446
12.928244793166277,77.59661987705954,58.07322506621992
12.977074058415422,77.66324952123911,50.359588263317704
12.971220858406955,77.59534943788377,17.031809576910398
12.971606505797284,77.59412762663496,8.32948503108755
12.971117390141067,77.59453505618842,45.963520350840106
12.980122389804661,77.59897783861476,0.1496580252259374
12.972215393938571,77.59511546142328,5.256458647007012
12.970696413494625,77.59499963751924,46.63368847393115
12.972029224661963,77.59376249062454,46.73621396256497
12.927872242558754,77.55974657592246,55.24598283337881
12.972232749707693,77.59423546649064,42.37970688584255
12.96202124392296,77.61002582273878,136.06037672407177
12.970357214945235,77.56539425782739,68.06664634740861
12.972193613379236,77.59477372800332,12.803579770897151
12.926583612051436,77.60442746406251,54.16968073323887
12.970704344218504,77.59471656925191,41.519171759932085
12.97074520388987,77.59404928085311,14.11866451097168
12.972316919486468,77.59410176894454,35.27650482654782
12.971276427382861,77.59537443251655,42.05299315162839
12.971750711598855,77.59375336180132,22.40825229422484
12.971128507158053,77.57902934046456,58.31045186602766
12.971877146907202,77.5948582211059,26.057533913847298
12.971508472631898,77.5941378866624,18.581000766531034
12.972186575662953,77.59386430657172,44.867219043091836
12.971031680512459,77.59514899839688,47.76401556278132
12.972312640583981,77.59438449515098,18.012241984461696
12.972157316664408,77.59425996844233,13.689376020362555
12.972024243781204,77.59456560389533,12.665328009456765
12.971808063206703,77.59425413010256,49.78119551058938
12.972443701878547,77.5951728362956,20.82547593295302
12.972277876060879,77.5955259701645,11.049438993882696
12.970872250712052,77.59472201025153,17.15457715758514
12.971421551992027,77.5936503645939,34.90950481054469
